Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
Just how cruel can we let this Government go?? Until we ALL decide enough is enough! #NoMasks #NoNewNormal https://t.co/I3S6CwYz04,2020-10-05 15:37:50,1313141352922779651,922723402972127232,Christi75367510,"North West, England",,,,"['NoMasks', 'NoNewNormal']",2,4,en,Twitter Web App,,
@GregAbbott_TX @DanPatrick @CityOfArlington @judge_whitley @JudgeClayJ #NoMasks https://t.co/WItHDpvhPw,2020-10-05 15:41:12,1313142202378457093,758121103,jhiamnot,,,,,['NoMasks'],0,0,und,Twitter Web App,,90651198.0
@Cointuckeywind1 #NoMasks,2020-10-05 15:58:27,1313146544519090178,785208418025996288,Kathy_g417,"Florida, USA",,,,['NoMasks'],1,1,und,Twitter for iPhone,1.31313999666108e+18,9.579948132023378e+17
@KwikWarren Gee I wonder why #nomasks,2020-10-05 15:58:46,1313146623174770688,893192859633012736,UKcat14,"Louisville, KY",,"Louisville, KY",US,['nomasks'],0,1,en,Twitter for iPhone,1.3131453619056517e+18,842432472.0
@JaniceDean @impulsivewoman No one panic...China’s Deep State #GrannyKay is on it. She worked overtime to order mask mandate on July 15th and last week to continue the order. #GrannyKay #NoMasks,2020-10-05 16:11:33,1313149837681004544,131401192,2boyzmomma,Rural Alabama,,,,"['GrannyKay', 'GrannyKay', 'NoMasks']",0,1,en,Twitter for iPhone,1.3131392802068562e+18,111400999.0
"#Trump &amp; Co just a great serial pathological disresponsable proud
team 👎  #NoMask 

#TrumpHasCovid #TrumpCovid19 https://t.co/kAlCyLEDQG",2020-10-05 16:28:04,1313153994248814593,2970180045,PegaseRosebud,"Paris, France",,,,"['Trump', 'NoMask', 'TrumpHasCovid', 'TrumpCovid19']",0,0,en,Twitter for Android,,
"Multiple #CoViD19 #Cluster in several different #schools and #kindergärten all over #Austria resulting in school closures --- but still #NoMasks 👎

Gov. argues: only 4 clusters in 3 days 🤦‍♂️

Will they ever understand #overdispersion?

#BildungAberSicher

https://t.co/Y6qyu72SA1",2020-10-05 16:42:18,1313157576272601095,814938344,ingomar_gutmann,"Vienna, Austria",,,,"['CoViD19', 'Cluster', 'schools', 'kindergärten', 'Austria', 'NoMasks', 'overdispersion', 'BildungAberSicher']",7,13,en,Twitter Web App,,
"@SenSchumer #NationalSecurityEmergency

.@senatemajldr @SenateGOP @GOPLeader @HouseGOP @RepAndyBiggsAZ @freedomcaucus have turned the U.S. Capitol into #COVID19 hotspot with their #NoMasks #RecklessEndangerment during #COVID19Pandemic

#WeThePeople &amp; America in grave danger. #VoteGOPOut",2020-10-05 16:49:57,1313159502624026625,1136729977641062400,karatdawn,,,,,"['NationalSecurityEmergency', 'COVID19', 'NoMasks', 'RecklessEndangerment', 'COVID19Pandemic', 'WeThePeople', 'VoteGOPOut']",0,0,en,Twitter for iPhone,1.3131496436692828e+18,17494010.0
RT @MsJoeCool: #UnMaskArizona #OpenArizona #OpenSchoolsNoRestrictions #NoMasks @dougducey @maricopacounty,2020-10-05 16:50:27,1313159626754383872,20267436,desertrat0073,"Tucson, AZ",,,,"['UnMaskArizona', 'OpenArizona', 'OpenSchoolsNoRestrictions', 'NoMasks']",1,0,und,Twitter for Android,,
"""It's easier to fool people than to convince them that they have been fooled."" 

MARK TWAIN

#WhyAreTheyDoingThis 
#COVID19 
#NoMasks",2020-10-05 17:00:48,1313162234844123139,1245256502518177792,CoronaDoubter,London,,,,"['WhyAreTheyDoingThis', 'COVID19', 'NoMasks']",31,84,en,Twitter Web App,,
"@WindsorMann @robreiner @GeeGeeAkili @bekindhavehope @JannisXixon @LibsInAmerica 
#Coronavirus policy: #nomask, new target. #WhiteHouseCluster.",2020-10-05 17:10:12,1313164600427282433,53295857,XavierRemis,"Nancy, France",,,,"['Coronavirus', 'nomask', 'WhiteHouseCluster']",1,1,en,Twitter for iPhone,1.313144366337319e+18,77413975.0
"RT @XavierRemis: @WindsorMann @robreiner @GeeGeeAkili @bekindhavehope @JannisXixon @LibsInAmerica 
#Coronavirus policy: #nomask, new target…",2020-10-05 17:11:15,1313164864622415872,525783599,GeeGeeAkili,,,,,"['Coronavirus', 'nomask']",1,0,en,Twitter Web App,,
RT @Kathy_g417: @Cointuckeywind1 #NoMasks,2020-10-05 17:18:24,1313166663542505477,1242151829217181698,lawallner1,USA,,,,['NoMasks'],1,0,und,Twitter for iPhone,,
"@stillgray Then she complained she was racially proflied and the next day BLM started protests at airports, and burning aircraft all over the world...
#AllLivesMatter #blmsuck
#WWG1WGA #QAnons #CovidHoax #fakevirus #NoMasks #COVID19 #FakeNewsMedia",2020-10-05 17:24:54,1313168299740585985,1241662805713059840,criley2020,"East, England",,,,"['AllLivesMatter', 'blmsuck', 'WWG1WGA', 'QAnons', 'CovidHoax', 'fakevirus', 'NoMasks', 'COVID19', 'FakeNewsMedia']",0,0,en,Twitter for Android,1.312734365672063e+18,16106584.0
"Lying government, who did they supposedly poll, anyone out there do this poll ? #BorisHasFailedTheNation #BorisOut #LiesAfterLies  #WakeUp #NoMasks #nolockdown @AncReport https://t.co/MJWyGceSfN",2020-10-05 17:29:33,1313169467879415809,2275194658,peacock_graham,UK,,,,"['BorisHasFailedTheNation', 'BorisOut', 'LiesAfterLies', 'WakeUp', 'NoMasks', 'nolockdown']",0,0,en,Twitter Web App,,
"I already knew but people’s stupidity has gone to a new high, in the gym which has been reopen for months, I would say over half the gym are wearing masks! People can’t be that stupid! #puregym #nomasks #IDoNotConsent #COVID19",2020-10-05 17:35:58,1313171081403027461,1302161690566553601,benmart03357724,,,,,"['puregym', 'nomasks', 'IDoNotConsent', 'COVID19']",0,1,en,Twitter for iPhone,,
#Scamdemic #NoMask #CoronaVirusHoax #CovidScam https://t.co/yyJbuz0sIi,2020-10-05 17:46:36,1313173758044237826,23271300,HelloitsKaren,,,,,"['Scamdemic', 'NoMask', 'CoronaVirusHoax', 'CovidScam']",2,6,und,Twitter Web App,,
RT @HelloitsKaren: #Scamdemic #NoMask #CoronaVirusHoax #CovidScam,2020-10-05 17:47:05,1313173881948053505,16135651,lisakitter,Sunshine,,,,"['Scamdemic', 'NoMask', 'CoronaVirusHoax', 'CovidScam']",2,0,und,Twitter for Android,,
#Toti #Liguria #Totipresidente #NoMask #mascherina #mascherine #COVID19 #COVIDIOTS @BlobRai3 @vignettisti @M5S_No_Grazie https://t.co/Kgn6ymNj7p,2020-10-05 17:48:00,1313174111791779840,1288653854733631490,Eledili1,"Palermo, Italy",,,,"['Toti', 'Liguria', 'Totipresidente', 'NoMask', 'mascherina', 'mascherine', 'COVID19', 'COVIDIOTS']",0,0,und,Twitter Web App,,
"#whiteonwhitecrime
Thugs slug each other over #nomasks #FirstThem 
https://t.co/EQFsbSgd3T: Fight Breaks Out On Flight To Provo After Passenger Refuses To Wear Mask.
https://t.co/CHmDPNlqmH",2020-10-05 17:48:34,1313174254544773120,996339202647252992,FirstThemNEWS,"Gadsden’s Wharf, S. Carolina",,,,"['whiteonwhitecrime', 'nomasks', 'FirstThem']",15,41,en,TweetDeck,,
"@bl_byrne Sharing a very good impassioned plea from a German doctor to end the madness of children (and adults) wearing masks - in support of Ireland &amp; UK, WAKING UP!

#WhyAreTheyDoingThis #NoMask #NoVaccine 

https://t.co/u5l2i5ZbXk",2020-10-05 17:56:40,1313176293685460994,96730144,unioctopus,"Cornwall, UK",,,,"['WhyAreTheyDoingThis', 'NoMask', 'NoVaccine']",0,1,en,Twitter Web App,1.312533799197008e+18,1.3080884245791662e+18
"RT @Karen16903: Today is October 3rd. 12 weeks later. #MasksOff Ohio. #NoMasks #impeachDeWine 
 @GovMikeDeWine @LtGovHusted @lancehimes @Tu…",2020-10-05 18:11:05,1313179919246151680,832932125137653763,Cats32_Football,"Ohio, USA",,,,"['MasksOff', 'NoMasks', 'impeachDeWine']",13,0,en,Twitter Web App,,
"RT @FirstThemNEWS: #whiteonwhitecrime
Thugs slug each other over #nomasks #FirstThem 
https://t.co/EQFsbSgd3T: Fight Breaks Out On Flight T…",2020-10-05 18:15:22,1313181000088707072,1267895030183628800,bobdabolino01,,,,,"['whiteonwhitecrime', 'nomasks', 'FirstThem']",15,0,en,Twitter for Android,,
@benstracy Shut up you total cockwomble... #WWG1GWA #fakevirus #FakeNews #CovidHoax #NoMasks #Trump2020 #QSentMe #QSentUs #WWG1WGAWORLDWIDE,2020-10-05 18:22:32,1313182801144033283,1241662805713059840,criley2020,"East, England",,,,"['WWG1GWA', 'fakevirus', 'FakeNews', 'CovidHoax', 'NoMasks', 'Trump2020', 'QSentMe', 'QSentUs', 'WWG1WGAWORLDWIDE']",0,0,en,Twitter for Android,1.313146869573464e+18,34370797.0
"@PinkGem1 @fox6now Good for you ! I'll not wear one, as my health is my concern, and not yours. If you must...Stay home. But the rest of this country wants to get back to living our lives. #NoMasks",2020-10-05 18:23:45,1313183109437968384,1245035468066033666,LeonardMajor1,,,,,['NoMasks'],0,0,en,Twitter Web App,1.31312448227874e+18,33305129.0
"""Michigan attorney says 'burn your masks' and forget COVID emergency orders after state Supreme Court decision""

Outstanding!! #NoMask 

https://t.co/G6ryaMuc0a",2020-10-05 18:32:49,1313185389557972993,1246606228656136193,RedBarnPatriot_,,,,,['NoMask'],1,6,en,Twitter for Android,,
RT @stevelanebitch: US Army Surgeon explains why masks do not work. #nomasks https://t.co/ojF6a1gzFI,2020-10-05 18:33:02,1313185443140169729,1277438058380398595,watcher_mad,,,,,['nomasks'],634,0,en,Twitter for Android,,
QuestionsFor the People Affected since March by this Pandemic: What or How much or Who have You Lost Due To This Pandemic? What or How would You Feel IF it Is EXPOSED as a LIE? Would you be in Denial? Or Gladly Join the Class Action Lawsuit that is imminent?? #NoMasks,2020-10-05 18:47:24,1313189061570433025,395032876,Legalator,AroundtheWorld,,,,['NoMasks'],0,0,en,Twitter for iPhone,,
