Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
RT @Caleb60279736: @jclisenby @FloridaFreedom4 @wdwfacts Yes you are absolutely correct!!!! #NoMask #endfacismnow #mychoice #ConstitutionOv…,2020-05-07 21:56:35,1258516102146973696,1247310163645784073,Lyssa4Freedom,,,,"['NoMask', 'endfacismnow', 'mychoice']",1,0,en,Twitter for iPhone,,
How much you wanna bet that the same folks bleating about their rights &amp; how the government can't regulate  their bodies are the same folks screaming at women about their choices re: their bodies  when they're trying to walk into abortion clinics? #Choice #NoMask #COVID19,2020-05-07 21:59:30,1258516835726573568,17703544,Jawahara,,,,"['Choice', 'NoMask', 'COVID19']",0,0,en,Twitter Web App,,
This #President is Literally A #Moron! He does not believe in testing for #coronavirus! This is the person leading this country! You would have to be stupider than him to vote for him. And that’s extremely stupid! #MoronInChief #dumbtrump #TrumpOwnsEveryDeath #nomask #murderer,2020-05-08 00:10:52,1258549896900050944,1245538630191296513,funnywino,,,,"['President', 'Moron', 'coronavirus', 'MoronInChief', 'dumbtrump', 'TrumpOwnsEveryDeath', 'nomask', 'murderer']",0,0,en,Twitter for iPhone,,
@heyitsSandraDee @drsanjaygupta If u are worried about getting sick stay home. #NoMask #CNNTownHall  #COVID19,2020-05-08 03:56:11,1258606598014066694,1146834688180441088,NunyaWest,,,,"['NoMask', 'CNNTownHall', 'COVID19']",0,1,en,Twitter for iPhone,1.2560242332364104e+18,3097036170.0
"@tvbrad @cbschicago Leave it to a blue check mark acct to tweet this nonsense out. 

We know what libs are doing and why...and it won’t work. 

#TRUMP2020 

#NoMask #GoToWork",2020-05-08 05:27:28,1258629570682470401,27665506,Raddmom,,,,"['TRUMP2020', 'NoMask', 'GoToWork']",0,7,en,Twitter for iPad,1.258558771363799e+18,24276699.0
"#accidents
#NoMask 
மாஸ்க் இல்லை , டிரிப்பில்ஸ் இவங்களாம் படித்தவர்கள்🤦‍♂️
Irresponsible idots😡
Location- Erode near collectorate

@CMOTamilNadu @chennaipolice_ https://t.co/kbt4Z0AueA",2020-05-08 07:12:24,1258655977781358593,565318776,sivaphrashanth,,,,"['accidents', 'NoMask']",3,12,und,Twitter for iPhone,,
"RT @sivaphrashanth: #accidents
#NoMask 
மாஸ்க் இல்லை , டிரிப்பில்ஸ் இவங்களாம் படித்தவர்கள்🤦‍♂️
Irresponsible idots😡
Location- Erode near co…",2020-05-08 13:29:51,1258750966809145346,1102040957132791809,ArunAru85482779,,,,"['accidents', 'NoMask']",3,0,und,Twitter for Android,,
"First, I hope you don’t kiss your mama with that filthy mouth. Secondly, if you’re wearing a mask then y do u care if I’m wearing one? If u want to live in fear &amp; worry the rest of your life that you’re going to die of a virus with a &lt;1% death rate, go ahead! #nomask #mychoice https://t.co/kr5G1dvt00",2020-05-08 14:58:23,1258773248201949184,80843696,MSKYO99,,,,"['nomask', 'mychoice']",0,1,en,Twitter for iPhone,,
"#NoMask
#NoVaccine https://t.co/naAIqJIqDV",2020-05-08 14:58:42,1258773324538302464,1127777153423237127,American1776__,,,,"['NoMask', 'NoVaccine']",0,1,und,Twitter Web App,,
#COVID19 #Nomask https://t.co/TG2PwlQcdu,2020-05-08 15:48:03,1258785743855550464,1240837429826859008,Irishman3988,,,,"['COVID19', 'Nomask']",0,0,und,Twitter for iPhone,,
@Braveheart_USA How many think ‘wearing masks’ will end up being the new normal?  Will those of us that don't comply face consequences?  #NoMask,2020-05-08 16:55:55,1258802824323960833,590375230,PiperSul51,,,,['NoMask'],0,0,en,Twitter Web App,1.2587393679268905e+18,972909709.0
#NoMask! 😈 https://t.co/4nnd2XCMSN,2020-05-08 18:17:01,1258823232976646144,46458101,JohnStauber,,,,['NoMask'],0,0,und,Twitter for iPhone,,
Again...#nomask #emptyboxes #PPE https://t.co/xu8I5qPqTx,2020-05-08 19:09:41,1258836489095442433,258181678,rxstephanie,,,,"['nomask', 'emptyboxes', 'PPE']",0,0,en,Twitter for iPad,,
I just had my first #nomask confrontation at CVS.,2020-05-08 19:50:18,1258846711700742146,549593369,SharpestJim,,,,['nomask'],5,23,en,Twitter Web App,,
RT @SharpestJim: I just had my first #nomask confrontation at CVS.,2020-05-08 19:54:04,1258847659332382722,960189337320161281,PaulaJo41820905,,,,['nomask'],5,0,en,Twitter for Android,,
@Casey @randi_savage Team #nomask,2020-05-08 21:14:27,1258867888494174210,966077932497186816,Anniebobannie7,,,,['nomask'],0,0,en,Twitter for iPhone,1.2586447593561743e+18,154221292.0
"#NoNewNormal
#NoMask",2020-05-08 22:07:27,1258881225516675072,2570394455,saito_shizu,,,,"['NoNewNormal', 'NoMask']",0,0,und,Twitter Web App,,
RT @SharpestJim: I just had my first #nomask confrontation at CVS.,2020-05-08 22:11:15,1258882180987654145,18086847,primfreak,,,,['nomask'],5,0,en,Twitter Web App,,
"@CuomoPrimeTime @ChrisCuomo Um, no . . .when its not i n a medical setting It's an oppressive symbol of submission to the State. I will be signaling FREEDOM #nomask",2020-05-09 00:40:47,1258919810194259968,1109291638063394816,lenaghirardelli,,,,['nomask'],0,1,en,Twitter for Android,1.2589170927342223e+18,9.027254453340447e+17
"RT @sivaphrashanth: #accidents
#NoMask 
மாஸ்க் இல்லை , டிரிப்பில்ஸ் இவங்களாம் படித்தவர்கள்🤦‍♂️
Irresponsible idots😡
Location- Erode near co…",2020-05-09 01:38:35,1258934358569676800,1132822571907289089,SIVAGURU8915,,,,"['accidents', 'NoMask']",3,0,und,Twitter for Android,,
#nomask ???? https://t.co/FqLxtmOZC3,2020-05-09 02:10:37,1258942420823220225,1251331884166119424,MrsD00519019,,,,['nomask'],0,0,und,Twitter for Android,,
#NoMask they are muzzles to stop our voices #OxfordMS,2020-05-09 03:27:07,1258961671864954880,986049699437301760,hearing_nelson,,,,"['NoMask', 'OxfordMS']",0,0,en,Twitter for iPhone,,
Lord what is going on in that White House😒❓❗ #nomask #NoSocialDistancing #CoronavirusOutbreak,2020-05-09 03:42:28,1258965535250878470,117602982,KaGaCa,,,,"['nomask', 'NoSocialDistancing', 'CoronavirusOutbreak']",0,0,en,Twitter for Android,,
"@HonMutahi_Kagwe Beggars in Pangani Shopping Centre have made our lives miserable. They are gathering in large groups, constantly harassing us and pose a severe health risk to everyone in the shopping centre. #nomask #NoSocialDistancing #garbage #sewage #help #savepangani https://t.co/qGPyc5wWJP",2020-05-09 03:51:12,1258967730956505089,1258836907724808192,KenyaPreserve,,,,"['nomask', 'NoSocialDistancing', 'garbage', 'sewage', 'help', 'savepangani']",1,1,en,Twitter for Android,,1588079360.0
I won’t shop at the places that say masks are mandatory. #nomask https://t.co/TgkIPvnNYy,2020-05-09 04:15:43,1258973903701098496,780486839777894400,ImaPatriot3,,,,['nomask'],0,4,en,Twitter for iPhone,,
"No Mask, No Social Distancing In Padarayanapura Amid Rising Coronavirus Cases

Video Link ► https://t.co/IwFeu2TOLn

#Coronavirus #Covid19 #Padarayanapura #GroundReport #NoMask #SocialDistancing #TV9Kannada #KannadaNews https://t.co/gRFIghRKYb",2020-05-09 05:06:39,1258986718042001408,145540592,tv9kannada,,,,"['Coronavirus', 'Covid19', 'Padarayanapura', 'GroundReport', 'NoMask', 'SocialDistancing', 'TV9Kannada', 'KannadaNews']",2,9,in,Twitter Web App,,
It's a Red State vs. a Blue State thing. It's a Trumper vs. a Never Trumper thing. #NoMask is a mark of Glory for Racists/ and wear the mask a mark of Honor for those of us who identify as Democratic/ Liberal. No Mask = Hate/ Mask = Love of Fellow Women/ Men. https://t.co/CIWs4AVOs1,2020-05-09 06:00:38,1259000306450395138,1256666656102772736,vlmhma,,,,['NoMask'],0,0,en,Twitter Web App,,
"And @danawhite doing the #NoMask @realDonaldTrump tough guy move. Rediculous. He gets what he gets then. 

#COVIDIOTS @ufc #UFC249 https://t.co/P6quklWeSW",2020-05-09 07:35:43,1259024233247768576,833641268278341633,Lee49er52,,,,"['NoMask', 'COVIDIOTS', 'UFC249']",0,0,en,Twitter for Android,,
"コロナがまじで茶番なんやということを、イタリアの死者数などを示して説明します。

https://t.co/vKQeDHYkqQ

#NOMASK
#NOSTAYHOME
#NOVACCINE",2020-05-09 10:13:33,1259063954988396545,749898874806939649,MRMYXMYL,,,,"['NOMASK', 'NOSTAYHOME', 'NOVACCINE']",0,1,ja,Twitter Web App,1.2590592071872512e+18,7.498988748069396e+17
RT @SharpestJim: I just had my first #nomask confrontation at CVS.,2020-05-09 12:38:54,1259100532699996160,709560893,dahart66,,,,['nomask'],5,0,en,Twitter for iPhone,,
మాస్క్ లేకపోతే బాదుడే.. ఏఐ సిస్టంను రంగంలోకి దించుతున్న హైదరాబాద్ పోలీసులు.. https://t.co/tSekPJp8QY #Mask #NoMask #1000fine #Telangana #AISystem via @ap7am,2020-05-09 13:20:27,1259110986968993796,122258904,ap7am,,,,"['Mask', 'NoMask', '1000fine', 'Telangana', 'AISystem']",0,0,te,Twitter Web Client,,
#nomask I will not wear a mask!!!! https://t.co/fkDarRGz4Y,2020-05-09 14:00:17,1259121012437848064,707808204,kaaannneetweets,,,,['nomask'],1,0,en,Twitter for Android,,
RT @kaaannneetweets: #nomask I will not wear a mask!!!!,2020-05-09 14:21:01,1259126230328250368,2389720093,XHawk80,,,,['nomask'],1,0,en,Twitter for Android,,
@KevinKi89841635 @Julietknows1 #NOMASK #FCOSTCO #FIREFAUCI,2020-05-09 14:52:53,1259134249015353347,1251300403016327168,MarkAnt52364200,,,,"['NOMASK', 'FCOSTCO', 'FIREFAUCI']",2,1,und,Twitter Web App,1.2591024544964936e+18,1.2438937495429816e+18
"@ruralroots780 @unEZ_p3ac3 😝We went to Home Depot, lined up for 45 minutes.  #nomask #nogloves didn't follow arrows.  #Rebel",2020-05-09 15:02:59,1259136789937295360,1233908023963398146,Bella_Emerald1,,,,"['nomask', 'nogloves', 'Rebel']",0,3,en,Twitter Web App,1.258906369282859e+18,1.2395923673483018e+18
