Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
This is called “brainwashing “ dears.       And don’t forget to celebrate the chocolate ration increase to 20g! You won’t remember it was just 30g last week... #1984 #propaganda #NoMask https://t.co/UjXEP9wSXi,2020-06-15 11:19:58,1272489017787985925,1269419965825929218,ArtistPissed,,,,"['propaganda', 'NoMask']",0,1,en,Twitter for iPhone,,
"L'Uomo Tigre, Batman e Zorro non militerebbero mai tra i #NoMask.
E a me sembra già sufficiente.",2020-06-15 13:19:26,1272519082164793344,1221809805750349836,TheGattoRognoso,,,,['NoMask'],0,2,it,Twitter Web App,,
"OMFG. Just in B&amp;Q and not a single person, public or staff in a face mask. Madness!😡. I asked a toll guy and he said it was his choice!#bandq #b&amp;q  #coronavirus #madness #nomask",2020-06-15 13:41:17,1272524580905779200,414256743,dragonitsupport,,,,"['bandq', 'b', 'coronavirus', 'madness', 'nomask']",0,0,en,Twitter for iPhone,,
"RT @BeaLorenzin: I #novax non sono mai scomparsi, sempre attivi insieme ai #nomask e ai movimenti antiscientifici. Nonostante il #COVID19 n…",2020-06-15 15:03:54,1272545372481687555,1598484632,Vonagel,,,,"['novax', 'nomask', 'COVID19']",56,0,it,Twitter Web App,,
#Scamdemic #plandemic #nomask #asshats #COVID19 https://t.co/ceXviyEvUf,2020-06-15 21:20:05,1272640041269985287,68721736,TJGriggs13,,,,"['Scamdemic', 'plandemic', 'nomask', 'asshats', 'COVID19']",0,1,und,Twitter for iPhone,,
"I #nomask sarebbero qualcosa tipo otto milioni e mezzo di svizzeri, così, per dire...

[Combatteremo il cancro dello scientismo con ogni mezzo.] https://t.co/nRvo11Qkud",2020-06-15 22:08:46,1272652296330108929,212724190,VaeVictis,,,,['nomask'],23,63,it,Tweetbot for iΟS,,
All the phones are fucked up because it’s 5g/rona phase 2 roll out time.  #COVID19 #Scamdemic #Plandemic #nomask #5g #tmobile #sprint #at&amp;t https://t.co/txRONNlX56,2020-06-16 02:49:14,1272722878367248390,68721736,TJGriggs13,,,,"['COVID19', 'Scamdemic', 'Plandemic', 'nomask', '5g', 'tmobile', 'sprint', 'at']",0,1,en,Twitter for iPhone,,
"RT @VaeVictis: I #nomask sarebbero qualcosa tipo otto milioni e mezzo di svizzeri, così, per dire...

[Combatteremo il cancro dello scienti…",2020-06-16 04:47:22,1272752605488447491,478424382,ercus61,,,,['nomask'],23,0,it,Twitter Web App,,
"RT @VaeVictis: I #nomask sarebbero qualcosa tipo otto milioni e mezzo di svizzeri, così, per dire...

[Combatteremo il cancro dello scienti…",2020-06-16 07:03:11,1272786784452325376,45861942,LucaSucci,,,,['nomask'],23,0,it,Twitter for iPhone,,
#freevax #freemask di sto periodo un sacco di gente sbaglia la definizione di scienza con dogma è stranissimo #novax #nomask #NoMaskDay,2020-06-16 07:49:01,1272798320034041857,1160385756,giozucchetti,,,,"['freevax', 'freemask', 'novax', 'nomask', 'NoMaskDay']",0,0,it,Twitter Web App,,
