Tweet Text,Tweet Datetime,Tweet Id,User Id,User Name,User Location,Tweet Coordinates,Place Info,Country,Hashtags,Retweets,Favorites,Language,Source,Replied Tweet Id,Replied Tweet User Id
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 14:37:49,1278337013809205257,1930898760,Pedro9475,"PURE, MICHIGAN",,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for Android,,
"Yeah, good luck with that.
#NoMasks https://t.co/1Gn22W4cGE",2020-07-01 14:47:52,1278339543834353664,1195161449728892928,ToddWal47945939,Grand Canyon State,,,,['NoMasks'],7,14,en,Twitter Web App,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 14:51:37,1278340487531892738,860691823,LOYALtoTRUMP,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 14:52:02,1278340592397774850,766336416334872577,RescueKids4Ever,"Phoenix, AZ",,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
@OANN No F'ing way. #MasksAreForSheep #MasksDontWork #Sheeple #NoMasks,2020-07-01 14:54:06,1278341112504123392,482030273,DeplorableSabi,"Live Free or Die, USA",,,,"['MasksAreForSheep', 'MasksDontWork', 'Sheeple', 'NoMasks']",2,5,en,Twitter for iPhone,1.2783322692670054e+18,1209936918.0
"@PlastiksurgeonE @ROYALMRBADNEWS @Elaineannette3 I'm a chronic #NoMask wearer too. 

I have to stop myself from mask shaming people.  

""I can't hear you with that petri dish over your mouth.  It's making you unwell."" 

🤐🙄",2020-07-01 14:59:16,1278342413459824641,949056207448432640,MBJ8388,THE NO DATE ZONE‼️ Keep moving,,,,['NoMask'],2,8,en,Twitter for Android,1.2777963274438287e+18,2321385183.0
"RT @ToddWal47945939: Yeah, good luck with that.
#NoMasks",2020-07-01 15:06:46,1278344302691790853,392802319,ginnylauren,"Fayetteville, AR",,,,['NoMasks'],7,0,en,Twitter for iPhone,,
@CDCgov @WHO #NoMasks #FauciTheFraud #BillGatesIsEvil #indoctrination THIS is HOW they will continue to Manipulate the Stats To Keep Control. They Are Not Ever Going To Let You LIVE your Life without them Dictating when where or How you live. Simply Change a DEFINITION and BAM😡,2020-07-01 15:10:10,1278345155787907073,395032876,Legalator,AroundtheWorld,,,,"['NoMasks', 'FauciTheFraud', 'BillGatesIsEvil', 'indoctrination']",1,1,en,Twitter for iPhone,1.2783440136328602e+18,395032876.0
RT @Legalator: @CDCgov @WHO #NoMasks #FauciTheFraud #BillGatesIsEvil #indoctrination THIS is HOW they will continue to Manipulate the Stats…,2020-07-01 15:10:37,1278345270300864512,395032876,Legalator,AroundtheWorld,,,,"['NoMasks', 'FauciTheFraud', 'BillGatesIsEvil', 'indoctrination']",1,0,en,Twitter for iPhone,,
RT @LucyKnows1: @buzz92417286 Lame Duck Gov #DougDucey will get no votes for a Senate run in 2022. #OpenArizona #NoMasks https://t.co/yEs9w…,2020-07-01 15:13:07,1278345899891097609,266237495,smalltownandrew,"Illinois, USA",,,,"['DougDucey', 'OpenArizona', 'NoMasks']",38,0,en,Twitter Web App,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 15:15:42,1278346549588721664,77674335,born_summer62,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for Android,,
RT @MartinWiseman1: 5G is what's killing us. #cyrilramaphosa #PresidentCyrilRamaphosa #EFF #DA #ANC #NoMasks #NoVaccine https://t.co/HYOg7g…,2020-07-01 15:16:57,1278346863318630401,1229039533620178944,BWaveResist2020,"41° 54' 8.02"" N 12° 27' 29"" E",,,,"['cyrilramaphosa', 'PresidentCyrilRamaphosa', 'EFF', 'DA', 'ANC', 'NoMasks', 'NoVaccine']",3,0,en,MAGA4EVA,,
"RT @America79050646: NOPE. NOT HAPPENING. 

#Plandemic 
#NoMasks 
#GatesForPrison2020 
#EpsteinIsland 
#SpiritCooking 
#MarinaAbramovic 
#T…",2020-07-01 15:25:18,1278348965902237702,1277921628786241538,castelloromano1,,,,,"['Plandemic', 'NoMasks', 'GatesForPrison2020', 'EpsteinIsland', 'SpiritCooking', 'MarinaAbramovic']",2,0,en,Twitter for Android,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 15:30:01,1278350153745707008,2355449911,princespknhead,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 15:30:22,1278350240563617792,982673455878356992,vibhutisrimata5,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter Web App,,
@TruthIsLight5 They can Both Eat a Dick #NoMasks  #MAGA2020 https://t.co/uOGmIXMFQH,2020-07-01 15:32:07,1278350680953102337,1260306981811884034,Hughmanbeing1,"Virginia Beach, VA",,,,"['NoMasks', 'MAGA2020']",0,0,en,Twitter Web App,1.2783391932115108e+18,1.2228928576665969e+18
"@ChelseaClinton @realDonaldTrump 1.5 million people died from TB in 2018. Worldwide, TB is one of the top 10 causes of death and the leading cause from a single infectious agent. WHO 3/24/2020:  #NoMask https://t.co/RSRnl6T8BP",2020-07-01 15:35:27,1278351518580776961,868309910,ladybugze,,,,,['NoMask'],0,0,en,Twitter for iPad,1.2778031112734351e+18,757303975.0
#NoMasks I'm in. https://t.co/vo1ae2g18w,2020-07-01 15:48:07,1278354707493171200,2186727222,topjsurfer,Maga Country California,,,,['NoMasks'],0,1,en,Twitter for Android,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 15:52:22,1278355777896488961,3119526652,ChampionMtager,"Cleveland, TN",,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 16:00:34,1278357840630071298,494492088,evsanson,"Great Falls, VA",,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
I really do not need @foxnews telling me to wear a mask. #nomasknoway #nomasks,2020-07-01 16:01:34,1278358091877224450,549593369,SharpestJim,Socialist Republic of Alachua,,,,"['nomasknoway', 'nomasks']",4,12,en,Twitter Web App,,
"@MoEdumv this is wrong in many levels.
this is destroying kids health.
breathing exhaled air which contains 100 times more co2 will damage the already frail and developing lungs.
#noMasks
#stopCovidParanoia",2020-07-01 16:08:41,1278359882849087488,754380727672709120,DhivehiOne,Maldives,,,,"['noMasks', 'stopCovidParanoia']",0,0,en,Twitter Web App,1.278287914380624e+18,2224450008.0
RT @SharpestJim: I really do not need @foxnews telling me to wear a mask. #nomasknoway #nomasks,2020-07-01 16:09:04,1278359978890481665,464152128,JRDowning,"Middletown, Ohio",,,,"['nomasknoway', 'nomasks']",4,0,en,Twitter for iPhone,,
I am absolutely devastated. My adult son just blew up at me over face masks. But the worst was the way he looked at me. Keep thinking is scripture: mother against daughter. Just never dreamed it would be mine. I want to go home. #NoMask,2020-07-01 16:10:55,1278360443208294401,47269448,mauipinney,,,,,['NoMask'],0,0,en,Twitter for iPhone,,
Agreed #NoMasks https://t.co/EFiJLa2PrG,2020-07-01 16:13:44,1278361151852679171,1195271864496603136,angi79419389,,,,,['NoMasks'],26,51,en,Twitter for iPhone,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 16:15:19,1278361552589119489,1264795295562563586,Ecnal86594417,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for Android,,
"RT @SidneyPowell1: OK, so #HerdImmunity is working.
Deaths are going down.
Overall deaths for the year are down!
#NoMasks 
Stop the nonsens…",2020-07-01 16:17:36,1278362126390833152,2192634709,DrMarcMason,,,,,"['HerdImmunity', 'NoMasks']",1423,0,en,Twitter for iPhone,,
